step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
7,TRANSFER,356342.94,C941027243,5042.0,0.0,C1139794020,1122.0,0.0,0,0
1,TRANSFER,1950.77,C889422145,0.0,0.0,C614685048,106511.31,0.0,0,0
7,PAYMENT,9682.0,C1886136102,15977.81,6295.81,M626295499,0.0,0.0,0,0
6,TRANSFER,356511.88,C542135392,41186.0,0.0,C1100767002,7289.2,148304.02,0,0
2,DEBIT,7594.57,C1824242116,508.0,0.0,C990355670,16730.22,24324.79,0,0
6,PAYMENT,4349.35,C1224011838,0.0,0.0,M1708276387,0.0,0.0,0,0
1,TRANSFER,302665.03,C1580874189,40130.0,0.0,C1577213552,0.0,217862.21,0,0
1,CASH_IN,18598.96,C306889029,6195390.42,6213989.38,C801142660,361384.16,637928.74,0,0
6,PAYMENT,17826.95,C1221676704,10506.0,0.0,M556080707,0.0,0.0,0,0
2,PAYMENT,6557.5,C2076543121,21395.0,14837.5,M1678856266,0.0,0.0,0,0
1,CASH_OUT,197186.52,C105751207,101380.99,0.0,C998351292,362142.37,1015132.48,0,0
7,PAYMENT,7031.7,C2089609733,0.0,0.0,M2062646577,0.0,0.0,0,0
2,PAYMENT,157.91,C1484397819,172.0,14.09,M1213367860,0.0,0.0,0,0
5,PAYMENT,3046.6,C190182839,11626.0,8579.4,M715570093,0.0,0.0,0,0
1,PAYMENT,28147.47,C1560670039,0.0,0.0,M557705922,0.0,0.0,0,0
1,PAYMENT,18781.84,C893640573,7661.97,0.0,M2085886997,0.0,0.0,0,0
5,PAYMENT,538.17,C1311562833,5583.0,5044.83,M694790566,0.0,0.0,0,0
3,PAYMENT,3130.69,C2047145776,45415.0,42284.31,M990994954,0.0,0.0,0,0
1,PAYMENT,5018.24,C1074630954,29259.83,24241.59,M167175174,0.0,0.0,0,0
6,CASH_OUT,21128.42,C728756246,17688.6,0.0,C7313260,102399.0,52795.84,0,0
4,PAYMENT,5311.45,C227972178,0.0,0.0,M1296953588,0.0,0.0,0,0
1,PAYMENT,9269.99,C957923719,12595.25,3325.26,M747158012,0.0,0.0,0,0
1,PAYMENT,5437.85,C1522119751,13306.1,7868.25,M1995505717,0.0,0.0,0,0
4,CASH_OUT,13707.11,C556223230,13707.11,0.0,C2094777811,0.0,13707.11,1,0
1,CASH_IN,91721.95,C1223303171,7693410.1,7785132.05,C97730845,10032061.25,9940339.29,0,0
6,PAYMENT,6920.66,C1805660016,260072.0,253151.34,M780709176,0.0,0.0,0,0
5,PAYMENT,7429.59,C317051873,47657.0,40227.41,M1590892341,0.0,0.0,0,0
1,TRANSFER,156232.74,C65551384,155456.0,0.0,C248609774,6419052.84,6453430.91,0,0
1,TRANSFER,35063.63,C1364127192,35063.63,0.0,C1136419747,0.0,0.0,1,0
2,CASH_OUT,158406.66,C2109615807,0.0,0.0,C998351292,938811.79,1097218.45,0,0
2,DEBIT,5301.22,C1260308116,30441.0,25139.78,C542895457,187096.37,93380.65,0,0
5,PAYMENT,6831.43,C76306072,4024.0,0.0,M1542221,0.0,0.0,0,0
7,PAYMENT,7466.06,C1434751602,32510.0,25043.94,M783882087,0.0,0.0,0,0
1,CASH_OUT,123797.1,C295640874,23621.65,0.0,C557041912,153674.01,557537.26,0,0
6,PAYMENT,8808.05,C306204573,59758.0,50949.95,M994228009,0.0,0.0,0,0
1,CASH_IN,421555.71,C1217741734,729196.37,1150752.08,C998351292,1436688.2,1015132.48,0,0
6,PAYMENT,6445.27,C1247338729,0.0,0.0,M244090091,0.0,0.0,0,0
1,TRANSFER,78766.03,C1376151044,0.0,0.0,C1749186397,103772.0,277515.05,0,0
1,CASH_IN,199318.34,C925568390,8524196.22,8723514.56,C1096283470,260611.78,0.0,0,0
7,CASH_IN,32923.07,C518757980,5835037.54,5867960.61,C1013700132,1464609.4,1431686.33,0,0
1,CASH_IN,475857.13,C861522296,476831.86,952688.99,C1789550256,5400641.87,4619798.56,0,0
1,PAYMENT,829.07,C1629353699,11199.0,10369.93,M99808631,0.0,0.0,0,0
3,PAYMENT,19715.54,C26229597,63401.0,43685.46,M1078031260,0.0,0.0,0,0
7,PAYMENT,6109.04,C1735688275,1593438.49,1587329.45,M2108006254,0.0,0.0,0,0
4,CASH_IN,113399.73,C1414411897,895197.42,1008597.15,C575335780,140163.41,26763.68,0,0
5,PAYMENT,2976.65,C1467981309,61243.0,58266.35,M1376425471,0.0,0.0,0,0
7,TRANSFER,23553.39,C1598009290,52701.0,29147.61,C195600860,0.0,23553.39,0,0
1,TRANSFER,221452.04,C1997625595,0.0,0.0,C22805895,277459.65,651524.92,0,0
3,PAYMENT,8216.42,C39959931,0.0,0.0,M1872627924,0.0,0.0,0,0
7,PAYMENT,12923.2,C1203429941,37504.0,24580.8,M2136509382,0.0,0.0,0,0
2,TRANSFER,148688.71,C621432843,18702.0,0.0,C1471633238,0.0,217318.86,0,0
2,PAYMENT,1330.82,C854255346,30803.0,29472.18,M650797503,0.0,0.0,0,0
6,PAYMENT,44660.63,C1204785709,0.0,0.0,M1801753119,0.0,0.0,0,0
6,TRANSFER,264367.48,C1461257215,15789.0,0.0,C424743902,29445.99,16365.64,0,0
5,PAYMENT,4287.23,C359713488,9556.0,5268.77,M554241160,0.0,0.0,0,0
2,PAYMENT,735.15,C1108651663,688115.13,687379.98,M2074687317,0.0,0.0,0,0
1,PAYMENT,4674.0,C9054826,0.0,0.0,M1999135146,0.0,0.0,0,0
1,PAYMENT,1987.4,C567852222,0.0,0.0,M1541433310,0.0,0.0,0,0
5,DEBIT,700.89,C725177729,20814.0,20113.11,C1587143371,455303.33,181733.94,0,0
1,PAYMENT,6001.21,C136011184,1000664.71,994663.5,M1955049794,0.0,0.0,0,0
4,TRANSFER,13707.11,C17222024,13707.11,0.0,C410033330,0.0,0.0,1,0
7,CASH_OUT,92924.64,C260890108,56231.0,0.0,C304528024,18472.0,0.0,0,0
7,PAYMENT,2359.89,C1770893302,327883.0,325523.11,M2047368450,0.0,0.0,0,0
7,CASH_OUT,304316.59,C1318310462,0.0,0.0,C71555810,520397.01,960188.98,0,0
4,PAYMENT,1680.88,C890085657,20388.0,18707.12,M1778993228,0.0,0.0,0,0
6,PAYMENT,15147.34,C827549167,0.0,0.0,M523771567,0.0,0.0,0,0
7,PAYMENT,2997.84,C214853420,1498.0,0.0,M1231029475,0.0,0.0,0,0
1,PAYMENT,10777.89,C1495445111,105804.0,95026.11,M1113829504,0.0,0.0,0,0
7,CASH_IN,44453.81,C1753035177,2554320.39,2598774.2,C400720732,175269.52,45394.67,0,0
1,PAYMENT,11607.88,C205810452,17092.25,5484.37,M61814127,0.0,0.0,0,0
1,CASH_IN,70139.43,C609879567,6598328.65,6668468.08,C1590550415,19516116.38,19169204.93,0,0
5,PAYMENT,5290.34,C2001676690,64721.0,59430.66,M100805003,0.0,0.0,0,0
7,PAYMENT,13524.51,C1328968427,210083.73,196559.22,M578967394,0.0,0.0,0,0
7,PAYMENT,6719.58,C1562183167,0.0,0.0,M1485432471,0.0,0.0,0,0
4,CASH_IN,159958.57,C697818620,5141975.06,5301933.63,C728526866,5370198.47,6671931.33,0,0
1,PAYMENT,6899.83,C1415545023,1004.0,0.0,M1727424614,0.0,0.0,0,0
1,CASH_OUT,34729.64,C1280641161,0.0,0.0,C1435804085,44853.0,96.88,0,0
6,PAYMENT,9282.83,C1974623939,31167.0,21884.17,M1776760511,0.0,0.0,0,0
1,PAYMENT,16859.52,C138933223,0.0,0.0,M1774897456,0.0,0.0,0,0
4,TRANSFER,169941.73,C540962910,169941.73,0.0,C2127862399,0.0,0.0,1,0
4,PAYMENT,5907.27,C701526215,25146.89,19239.62,M518739992,0.0,0.0,0,0
6,CASH_IN,42874.29,C687251464,4001043.95,4043918.24,C1487669283,123227.75,140821.4,0,0
6,PAYMENT,16200.08,C1922344580,102920.0,86719.92,M660743486,0.0,0.0,0,0
4,PAYMENT,1379.78,C79362455,58528.0,57148.22,M86509192,0.0,0.0,0,0
1,CASH_IN,92398.49,C289281017,5536209.99,5628608.48,C1740000325,1318494.95,0.0,0,0
1,CASH_OUT,29572.74,C62739928,0.0,0.0,C1262822392,12464794.41,12494367.15,0,0
7,PAYMENT,3263.66,C780427036,155.0,0.0,M513474126,0.0,0.0,0,0
5,PAYMENT,3259.56,C422619140,264.0,0.0,M198503937,0.0,0.0,0,0
7,CASH_OUT,211918.4,C2031423770,0.0,0.0,C1560607671,221165.99,433084.38,0,0
7,PAYMENT,9074.62,C346327277,176.0,0.0,M1128092982,0.0,0.0,0,0
4,PAYMENT,4104.55,C1163216403,5865.0,1760.45,M1675999402,0.0,0.0,0,0
7,PAYMENT,3358.66,C1741494589,22409.0,19050.34,M877809987,0.0,0.0,0,0
7,PAYMENT,12322.3,C2129168426,26319.0,13996.7,M1314489099,0.0,0.0,0,0
1,CASH_OUT,173597.57,C1101598632,0.0,0.0,C248609774,3104598.86,6453430.91,0,0
6,PAYMENT,18995.99,C721863560,11637.0,0.0,M1285287269,0.0,0.0,0,0
3,PAYMENT,12885.43,C2034546868,5069.0,0.0,M226213650,0.0,0.0,0,0
7,PAYMENT,1564.23,C62146263,95077.0,93512.77,M1806983232,0.0,0.0,0,0
7,PAYMENT,4607.26,C1491860427,48639.0,44031.74,M1755838330,0.0,0.0,0,0
2,PAYMENT,20603.4,C891328061,0.0,0.0,M59298126,0.0,0.0,0,0
1,PAYMENT,6440.78,C1161148117,2192.0,0.0,M516875052,0.0,0.0,0,0
2,DEBIT,6459.82,C695085082,244813.0,238353.18,C270095066,9807.8,17320.91,0,0
6,CASH_IN,143165.59,C1563833544,39955.5,183121.09,C1721246982,1010657.61,1515372.59,0,0
7,PAYMENT,10916.1,C63361978,21198.0,10281.9,M1564432445,0.0,0.0,0,0
1,TRANSFER,80333.28,C992743048,0.0,0.0,C1749186397,321592.98,277515.05,0,0
7,TRANSFER,44029.69,C1448707059,0.0,0.0,C932493233,150764.0,37015.12,0,0
3,CASH_IN,162183.14,C1702481339,5165684.15,5327867.28,C1286084959,1540753.5,1378570.36,0,0
7,CASH_OUT,488632.1,C984363447,0.0,0.0,C465257140,590053.46,1078685.56,0,0
2,CASH_IN,221099.31,C1994984869,8198898.24,8419997.55,C909295153,7694240.53,7473141.22,0,0
6,PAYMENT,3051.36,C49534413,0.0,0.0,M1573989401,0.0,0.0,0,0
2,PAYMENT,17549.8,C834153999,38725.0,21175.2,M664836465,0.0,0.0,0,0
3,PAYMENT,2536.69,C869758554,67111.65,64574.96,M1777163938,0.0,0.0,0,0
7,CASH_IN,47412.4,C1799175767,8005112.28,8052524.68,C1495761010,299742.24,1193550.39,0,0
4,CASH_OUT,6701.1,C936432499,105415.71,98714.61,C2134357721,398660.23,50620.17,0,0
1,CASH_IN,235564.81,C1672598778,4238085.34,4473650.15,C451111351,2676738.75,3940085.21,0,0
3,CASH_IN,108216.36,C1620253123,3753002.94,3861219.3,C932583850,3910087.36,3512606.05,0,0
7,CASH_IN,327344.43,C1300752371,9031745.84,9359090.28,C1147977782,538645.8,211301.36,0,0
2,TRANSFER,232336.31,C1371397528,0.0,0.0,C2083562754,1575612.32,2051802.27,0,0
2,CASH_IN,20000.32,C1658534033,3819070.46,3839070.78,C124540047,62933.0,13002.91,0,0
1,CASH_OUT,285360.06,C753426788,0.0,0.0,C1782113663,715893.66,3997768.55,0,0
7,CASH_IN,33465.54,C1301992318,2768707.69,2802173.22,C571435580,44966.99,11501.46,0,0
7,TRANSFER,16639.07,C1153132630,0.0,0.0,C486371171,194766.34,237615.79,0,0
3,PAYMENT,4407.34,C731979931,4480.74,73.39,M2082740895,0.0,0.0,0,0
6,PAYMENT,20950.16,C1246783221,7678.0,0.0,M1468876586,0.0,0.0,0,0
2,PAYMENT,8834.5,C488422671,277403.62,268569.12,M117052390,0.0,0.0,0,0
5,PAYMENT,8215.28,C1294333974,51382.0,43166.72,M1819028083,0.0,0.0,0,0
7,CASH_IN,54291.7,C906244819,2075950.27,2130241.97,C408553489,59297.48,5005.78,0,0
6,PAYMENT,3669.27,C308434156,193.0,0.0,M660144865,0.0,0.0,0,0
6,CASH_IN,25084.74,C1166317060,3844748.58,3869833.32,C1892646174,42105.0,17020.26,0,0
7,TRANSFER,675184.96,C420266910,2140.0,0.0,C405881980,0.0,392128.01,0,0
1,DEBIT,2935.86,C121678773,41256.0,38320.14,C1259769769,18899.88,252055.24,0,0
2,CASH_IN,160370.33,C1887991591,10496288.4,10656658.73,C11003494,10264304.34,10155564.02,0,0
6,PAYMENT,5065.07,C1524462464,0.0,0.0,M241403219,0.0,0.0,0,0
7,PAYMENT,3674.17,C160041026,41907.0,38232.83,M91182750,0.0,0.0,0,0
7,CASH_OUT,206659.26,C662967389,3482.02,0.0,C769342184,12429426.33,12450400.32,0,0
4,PAYMENT,71.0,C1154275164,326907.0,326836.0,M1638335699,0.0,0.0,0,0
5,PAYMENT,489.56,C1553893991,192.0,0.0,M576909528,0.0,0.0,0,0
6,CASH_OUT,205908.12,C186595045,8259.39,0.0,C1850180796,368486.32,7837942.9,0,0
7,TRANSFER,585116.33,C442627636,12047.0,0.0,C301749835,0.0,115640.96,0,0
6,TRANSFER,245997.24,C745932773,72503.0,0.0,C1428469551,0.0,210538.44,0,0
1,PAYMENT,2998.04,C71802912,12030.0,9031.96,M2134271532,0.0,0.0,0,0
5,TRANSFER,84466.1,C1641214567,25724.0,0.0,C769507769,0.0,73595.15,0,0
4,PAYMENT,2413.57,C1448580731,287.0,0.0,M1631143060,0.0,0.0,0,0
6,PAYMENT,5554.61,C904396018,0.0,0.0,M1645181497,0.0,0.0,0,0
7,CASH_IN,120155.92,C889370132,6523897.77,6644053.69,C1100439041,288861.69,168705.77,0,0
1,PAYMENT,1193.24,C1807894765,280.0,0.0,M598325842,0.0,0.0,0,0
7,CASH_IN,29679.97,C866360702,3732605.97,3762285.94,C843467284,134148.84,104468.87,0,0
7,DEBIT,1839.45,C1151446606,149434.81,147595.36,C2100440237,87251.18,89090.63,0,0
5,PAYMENT,5379.9,C1513743700,6326.0,946.1,M859653366,0.0,0.0,0,0
5,TRANSFER,1716502.82,C316671934,0.0,0.0,C766681183,10646313.99,12362816.81,0,0
1,CASH_OUT,335416.51,C743778731,144478.0,0.0,C575335780,295.0,52415.15,0,0
1,PAYMENT,5202.26,C1402333753,13294.25,8091.99,M353891891,0.0,0.0,0,0
7,PAYMENT,8594.62,C786877322,11398.0,2803.38,M454049792,0.0,0.0,0,0
1,PAYMENT,3679.37,C832828638,64106.18,60426.81,M1753746465,0.0,0.0,0,0
1,PAYMENT,2092.06,C1786040872,53336.0,51243.94,M882706486,0.0,0.0,0,0
1,PAYMENT,9245.27,C17680342,41512.0,32266.73,M1332121385,0.0,0.0,0,0
7,DEBIT,4360.87,C729965698,70233.0,65872.13,C1411863742,5570.0,5645.44,0,0
2,CASH_OUT,113758.88,C1709321711,0.0,0.0,C1017997535,201469.14,19293.26,0,0
1,TRANSFER,109552.96,C1363800072,9915.47,0.0,C1360767589,1846787.05,2107965.39,0,0
7,CASH_IN,12745.74,C793164837,32636.0,45381.74,C1790657739,0.0,0.0,0,0
6,PAYMENT,2962.06,C1199402854,11601.0,8638.94,M313945225,0.0,0.0,0,0
2,CASH_IN,286710.32,C863748063,3126211.59,3412921.91,C1234776885,1821797.08,1791710.89,0,0
2,PAYMENT,10994.82,C30173198,963.0,0.0,M499339307,0.0,0.0,0,0
1,CASH_IN,130280.74,C1594981181,2485074.59,2615355.34,C11003494,10878600.55,10155564.02,0,0
3,PAYMENT,37480.38,C833272193,182.0,0.0,M40626598,0.0,0.0,0,0
2,PAYMENT,7667.38,C525551643,179634.7,171967.32,M801996095,0.0,0.0,0,0
4,CASH_IN,278307.65,C731487976,4466623.69,4744931.34,C1883840933,15945594.47,17258590.84,0,0
2,CASH_IN,564827.72,C1566311673,2608343.17,3173170.89,C1782113663,3545290.01,2798692.37,0,0
7,PAYMENT,5245.79,C1606691224,216089.58,210843.79,M373436199,0.0,0.0,0,0
1,CASH_OUT,220691.42,C1123559518,0.0,0.0,C1590550415,6093090.62,19169204.93,0,0
1,PAYMENT,10425.95,C7395550,32602.0,22176.05,M1112940474,0.0,0.0,0,0
7,PAYMENT,6050.35,C692315676,93888.0,87837.65,M1806382908,0.0,0.0,0,0
2,DEBIT,2351.74,C397416108,1204.19,0.0,C1321640594,18910.85,21262.59,0,0
1,TRANSFER,379953.15,C1490985125,121856.0,0.0,C459857341,19826.79,387263.02,0,0
1,CASH_IN,11436.9,C526720216,5615669.12,5627106.02,C2100440237,26612.0,235238.66,0,0
3,PAYMENT,401.1,C2117382439,36844.95,36443.85,M1738396212,0.0,0.0,0,0
2,DEBIT,4215.24,C2078237101,17183.0,12967.76,C1916720513,6790591.7,6235766.54,0,0
1,CASH_IN,90380.34,C1270383967,4354377.1,4444757.44,C1060830840,221127.9,130747.56,0,0
1,TRANSFER,147543.1,C12905860,0.0,0.0,C1359044626,223220.0,16518.36,0,0
2,PAYMENT,349.63,C1108367077,9037.0,8687.37,M675889995,0.0,0.0,0,0
7,TRANSFER,294581.69,C611874803,0.0,0.0,C909295153,8414841.01,9092634.94,0,0
1,CASH_IN,228710.05,C57624756,2769665.72,2998375.78,C1297685781,743792.14,16997.22,0,0
7,PAYMENT,77.62,C643197702,30800.0,30722.38,M312367354,0.0,0.0,0,0
3,PAYMENT,9601.55,C473183836,45678.0,36076.45,M880883688,0.0,0.0,0,0
6,PAYMENT,17737.81,C1910857288,30864.0,13126.19,M912877601,0.0,0.0,0,0
6,PAYMENT,5047.89,C452471720,23582.0,18534.11,M1883027286,0.0,0.0,0,0
1,PAYMENT,3076.45,C406180845,897150.84,894074.39,M1196200241,0.0,0.0,0,0
2,CASH_IN,305762.25,C690051320,1957713.69,1957713.69,C1778801068,1957713.69,8813776.61,0,0
1,PAYMENT,3697.53,C312565954,19766.0,16068.47,M178325065,0.0,0.0,0,0
1,PAYMENT,11770.54,C105321150,255488.0,243717.46,M1397333381,0.0,0.0,0,0
7,PAYMENT,12921.9,C1786221884,473392.44,460470.54,M472467991,0.0,0.0,0,0
1,PAYMENT,2444.49,C1002041276,31454.0,29009.51,M485475507,0.0,0.0,0,0
1,PAYMENT,6426.8,C1428527783,6096.0,0.0,M423109432,0.0,0.0,0,0
4,PAYMENT,4059.46,C509632753,11277.0,7217.54,M132423149,0.0,0.0,0,0
7,PAYMENT,15527.03,C1814597744,5118.0,0.0,M1776649574,0.0,0.0,0,0
1,CASH_IN,92784.06,C1130551263,3042194.68,3134978.74,C1761291320,119296.99,22233.65,0,0
6,PAYMENT,17482.76,C971690423,46343.0,28860.24,M669807779,0.0,0.0,0,0
5,PAYMENT,1158.71,C762629053,107891.12,106732.41,M1043154163,0.0,0.0,0,0
5,PAYMENT,1911.57,C1991201238,20964.0,19052.43,M967631271,0.0,0.0,0,0
1,DEBIT,4479.63,C1418851979,154215.6,149735.97,C339924917,7666.22,12145.85,0,0
1,PAYMENT,9181.99,C1843743552,1356442.93,1347260.94,M1139609587,0.0,0.0,0,0
5,PAYMENT,5922.53,C337295973,21103.0,15180.47,M861339480,0.0,0.0,0,0
4,CASH_IN,380211.17,C2053136992,972803.32,1353014.49,C1883840933,15104096.34,17258590.84,0,0
6,CASH_OUT,102210.04,C2139051082,0.0,0.0,C991363637,7526564.89,8730306.03,0,0
7,TRANSFER,140812.05,C1349101851,0.0,0.0,C1899073220,5950001.31,5632383.36,0,0
1,PAYMENT,4920.42,C972843820,49478.0,44557.58,M1883971879,0.0,0.0,0,0
7,CASH_IN,33034.11,C1867633100,1751221.16,1784255.27,C1100439041,391811.34,168705.77,0,0
7,PAYMENT,12344.75,C1673413960,5094.0,0.0,M589863377,0.0,0.0,0,0
7,CASH_OUT,135528.52,C751316099,0.0,0.0,C1554565380,2052074.09,4625599.45,0,0
7,PAYMENT,13201.91,C511920731,23087.0,9885.09,M2145027279,0.0,0.0,0,0
5,CASH_IN,106334.08,C2106129052,3457455.51,3563789.59,C1774531247,145599.15,39265.07,0,0
1,PAYMENT,8348.1,C2000648320,16583.0,8234.9,M142099757,0.0,0.0,0,0
5,CASH_IN,504968.12,C1182725120,2001963.84,2506931.96,C1916720513,6778025.76,6273057.64,0,0
7,PAYMENT,1495.79,C1385099824,9119.0,7623.21,M182999725,0.0,0.0,0,0
7,PAYMENT,5585.31,C84093742,91629.46,86044.14,M1833824722,0.0,0.0,0,0
1,PAYMENT,1063.53,C1406206626,83084.0,82020.47,M1816522350,0.0,0.0,0,0
1,PAYMENT,6688.74,C1377301456,9207.0,2518.26,M938199512,0.0,0.0,0,0
7,PAYMENT,890.64,C1786466293,58240.0,57349.36,M706783822,0.0,0.0,0,0
3,DEBIT,4364.24,C1202508091,67233.0,62868.76,C832279283,71903.08,76267.32,0,0
7,CASH_OUT,183406.12,C559872790,2720.21,0.0,C977993101,1098205.25,1626304.94,0,0
7,CASH_OUT,75359.52,C1269555311,171396.76,96037.24,C400720732,99910.0,45394.67,0,0
3,CASH_OUT,72791.13,C1388958672,8311.57,0.0,C1750905143,282014.16,354805.29,0,0
1,CASH_IN,113486.72,C906741317,674486.68,787973.4,C832279283,185389.8,71903.08,0,0
6,PAYMENT,27595.56,C1586222232,64334.86,36739.3,M861500069,0.0,0.0,0,0
7,CASH_IN,16774.9,C316750525,6945522.58,6962297.48,C1286084959,4478149.79,7488671.79,0,0
2,DEBIT,309.33,C1713847712,70255.0,69945.67,C1401316767,583425.68,61151.23,0,0
3,PAYMENT,13191.45,C126147004,55709.0,42517.55,M973777648,0.0,0.0,0,0
7,CASH_OUT,183655.61,C80682690,0.0,0.0,C1337741679,374493.52,521100.91,0,0
7,TRANSFER,113688.15,C509157868,0.0,0.0,C343534938,254036.65,367724.8,0,0
7,CASH_OUT,6266.97,C953797060,68753.13,62486.16,C451111351,4395659.09,7255066.28,0,0
4,PAYMENT,2914.36,C1663189493,109426.0,106511.64,M1690018027,0.0,0.0,0,0
1,PAYMENT,3923.32,C703627308,291.0,0.0,M979420182,0.0,0.0,0,0
6,PAYMENT,9948.64,C1540140763,555.0,0.0,M1735935287,0.0,0.0,0,0
1,PAYMENT,8271.42,C219638321,42030.0,33758.58,M982634822,0.0,0.0,0,0
7,PAYMENT,1874.02,C1814705071,53047.0,51172.98,M1394617094,0.0,0.0,0,0
4,PAYMENT,494.11,C791563230,10100.0,9605.89,M1646410010,0.0,0.0,0,0
5,PAYMENT,26672.44,C322391206,0.0,0.0,M1903379555,0.0,0.0,0,0
6,CASH_OUT,170504.65,C902026984,605131.64,434626.99,C292665982,179341.27,183517.82,0,0
7,CASH_IN,300747.04,C1216623883,3283504.01,3584251.05,C1284149862,314977.44,14230.4,0,0
4,PAYMENT,347.5,C483529787,9148.0,8800.5,M286840121,0.0,0.0,0,0
1,PAYMENT,6049.09,C812143047,1.0,0.0,M314364096,0.0,0.0,0,0
1,PAYMENT,2650.82,C1089680530,3113.0,462.18,M1337835760,0.0,0.0,0,0
1,PAYMENT,4376.46,C703555670,9809.0,5432.54,M179808568,0.0,0.0,0,0
6,PAYMENT,14427.16,C1735717476,1552.0,0.0,M580515543,0.0,0.0,0,0
2,TRANSFER,1096187.24,C1093223281,1096187.24,0.0,C2063275841,0.0,0.0,1,0
7,CASH_IN,367673.83,C992023758,4619880.24,4987554.06,C1721246982,2563469.99,2575739.64,0,0
1,CASH_OUT,60850.8,C1925059423,0.0,0.0,C1831477404,230396.43,247063.16,0,0
7,CASH_OUT,11461.85,C854777436,0.0,0.0,C220766773,19805.0,0.0,0,0
7,PAYMENT,2693.26,C1882802109,0.0,0.0,M254917009,0.0,0.0,0,0
4,PAYMENT,5912.76,C936632640,57250.21,51337.45,M1045677229,0.0,0.0,0,0
3,PAYMENT,1341.34,C1014698874,41911.6,40570.26,M1751325469,0.0,0.0,0,0
1,CASH_OUT,256481.43,C1601756706,0.0,0.0,C728885526,698995.02,897150.84,0,0
7,CASH_IN,227204.83,C806609384,256370.88,483575.72,C932583850,6447382.96,5670581.45,0,0
7,PAYMENT,1284.56,C1654520666,153.0,0.0,M747984007,0.0,0.0,0,0
5,CASH_OUT,173210.02,C204572772,3611.77,0.0,C453211571,5001591.5,5174801.52,0,0
7,CASH_OUT,75837.12,C498759457,8892.0,0.0,C1436136891,0.0,113877.36,0,0
7,PAYMENT,4996.41,C2069232771,29699.68,24703.27,M907409625,0.0,0.0,0,0
1,PAYMENT,3236.86,C941453849,21393.0,18156.14,M1241395522,0.0,0.0,0,0
7,PAYMENT,2627.97,C1057291015,26212.0,23584.03,M1192809248,0.0,0.0,0,0
5,PAYMENT,2515.55,C2011815080,151162.0,148646.45,M265096845,0.0,0.0,0,0
7,CASH_OUT,186948.68,C1181479782,0.0,0.0,C265108079,424323.35,611272.03,0,0
1,PAYMENT,3558.79,C369901249,20791.0,17232.21,M405488475,0.0,0.0,0,0
3,CASH_IN,323385.62,C2138697198,363883.69,687269.31,C1883840933,16268980.09,15945594.47,0,0
5,PAYMENT,5820.27,C1771935420,11545.0,5724.73,M190704044,0.0,0.0,0,0
2,PAYMENT,22012.11,C2070372626,1614.7,0.0,M1433976386,0.0,0.0,0,0
1,TRANSFER,221654.28,C637091966,22377.0,0.0,C476800120,31493.45,49864.36,0,0
2,PAYMENT,6416.72,C1645557354,25234.75,18818.03,M1188871851,0.0,0.0,0,0
7,CASH_IN,355458.78,C481770130,7572093.06,7927551.84,C1587143371,627316.28,77922.92,0,0
1,PAYMENT,5237.54,C1492875057,27105.0,21867.46,M333793193,0.0,0.0,0,0
7,PAYMENT,17951.43,C1633844381,10298.0,0.0,M1405230085,0.0,0.0,0,0
7,CASH_IN,398322.86,C1614247050,8633422.98,9031745.84,C1255024717,10703389.28,12947437.37,0,0
7,PAYMENT,8311.17,C629850598,20653.0,12341.83,M1226784688,0.0,0.0,0,0
6,CASH_IN,385890.6,C1051786632,4322.0,390212.6,C304406966,55452.0,0.0,0,0
1,PAYMENT,4139.95,C1792473683,0.0,0.0,M1441410416,0.0,0.0,0,0
7,TRANSFER,12717.38,C147663797,0.0,0.0,C1674899618,6331683.38,10006403.16,0,0
1,PAYMENT,13449.95,C1170788511,11080.0,0.0,M1400973979,0.0,0.0,0,0
5,DEBIT,2503.29,C8312750,202248.0,199744.71,C2083562754,2806052.44,2808555.73,0,0
7,CASH_OUT,9140.92,C304060411,0.0,0.0,C2099343080,33109.0,42249.92,0,0
1,PAYMENT,6396.49,C1389432760,458.0,0.0,M1103132232,0.0,0.0,0,0
7,PAYMENT,8528.94,C1388499432,94931.18,86402.24,M443006127,0.0,0.0,0,0
5,DEBIT,1382.4,C995621141,8684.0,7301.6,C598551831,58269.88,46515.29,0,0
1,CASH_IN,29025.9,C805690186,1151008.33,1180034.22,C1671179293,87345.62,58319.72,0,0
5,CASH_IN,250891.95,C18529644,1047404.03,1298295.98,C1167066016,955637.72,455191.58,0,0
1,TRANSFER,438437.09,C977160959,0.0,0.0,C248609774,740675.45,6453430.91,0,0
7,PAYMENT,6158.36,C5940321,101089.54,94931.18,M255748214,0.0,0.0,0,0
2,PAYMENT,526.83,C13950734,79028.0,78501.17,M2061552777,0.0,0.0,0,0
1,PAYMENT,2402.16,C440472115,3071.0,668.84,M1882348832,0.0,0.0,0,0
2,CASH_IN,105879.16,C561783758,8931535.13,9037414.29,C1870252780,7906932.46,7103899.5,0,0
7,PAYMENT,10311.31,C2044200796,0.0,0.0,M1296250873,0.0,0.0,0,0
7,PAYMENT,6356.01,C1853194041,10787.0,4430.99,M1311844369,0.0,0.0,0,0
3,CASH_IN,342249.43,C180949634,21634.26,363883.69,C2063763486,792325.38,50942.42,0,0
6,CASH_OUT,18979.27,C1705294294,0.0,0.0,C832279283,28941.95,47921.23,0,0
